payment_id,customer_id,staff_id,rental_id,amount,payment_date
16489,503,2,109,1.99,2022-04-30T11:26:54.50778+01
16490,503,1,353,5.99,2022-04-21T23:31:32.354962+01
16491,503,1,631,2.99,2022-07-18T11:18:32.985347+01
16492,503,1,1074,4.99,2022-02-27T17:06:23.924663+00:00
16493,504,2,136,5.99,2022-02-11T00:25:54.498267+00:00
16494,504,2,470,4.99,2022-04-14T01:08:14.658725+01
16495,504,1,838,4.99,2022-06-26T08:33:09.646909+01
16496,505,1,159,2.99,2022-07-20T21:17:32.273206+01
16497,505,1,645,2.99,2022-07-15T03:22:22.388988+01
16498,506,1,114,3.99,2022-07-21T01:39:35.80006+01
16499,506,2,387,2.99,2022-07-02T05:35:05.418562+01
16500,506,2,410,3.99,2022-05-04T15:33:52.432959+01
16501,506,1,547,8.99,2022-02-02T22:19:16.321719+00:00
16502,506,2,907,0.99,2022-06-15T19:00:37.078477+01
16503,506,1,1042,2.99,2022-05-30T20:26:08.410542+01
16504,506,2,1153,4.99,2022-05-30T17:22:45.414912+01
16505,507,1,52,0.99,2022-06-24T23:04:03.67202+01
16506,507,2,713,4.99,2022-02-28T14:09:14.475274+00:00
16507,508,1,369,2.99,2022-07-01T20:34:13.708978+01
16508,508,2,921,2.99,2022-07-21T09:32:48.173052+01
16509,509,1,22,4.99,2022-06-26T15:28:25.793322+01
16510,509,1,831,8.99,2022-06-28T09:53:29.402436+01
16511,510,1,75,8.99,2022-02-22T01:20:01.809318+00:00
16512,510,1,372,5.99,2022-03-31T09:50:25.503782+01
16513,510,2,1118,4.99,2022-06-11T16:12:27.328917+01
16514,511,1,56,2.99,2022-07-27T05:39:00.482675+01
16515,511,1,819,3.99,2022-06-16T09:32:58.081894+01
16516,513,2,993,4.99,2022-04-30T15:46:07.452729+01
16517,514,2,536,4.99,2022-03-19T13:31:03.661872+00:00
16518,515,2,187,8.99,2022-01-29T08:03:30.047386+00:00
16519,515,2,292,6.99,2022-03-12T06:50:57.227317+00:00
16520,516,2,339,3.99,2022-07-02T13:06:47.474722+01
16521,516,1,571,1.99,2022-05-05T08:26:53.749847+01
16522,517,2,850,4.99,2022-07-02T03:05:15.307925+01
16523,518,1,710,2.99,2022-03-04T02:35:46.052245+00:00
16524,519,1,1056,3.99,2022-05-10T23:41:12.453582+01
16525,520,1,962,6.99,2022-07-15T08:43:24.273821+01
16526,522,2,426,5.99,2022-07-10T17:44:03.456403+01
16527,523,1,42,4.99,2022-07-25T15:19:05.281645+01
16528,523,2,664,0.99,2022-05-22T22:14:02.4331+01
16529,524,2,118,0.99,2022-06-06T23:14:53.544634+01
16530,524,1,982,4.99,2022-03-24T11:52:24.550943+00:00
16531,525,1,437,5.99,2022-03-25T22:20:53.475055+00:00
16532,526,1,495,4.99,2022-05-01T02:15:23.429636+01
16533,526,2,679,4.99,2022-03-27T18:41:30.037377+01
16534,526,2,1015,2.99,2022-07-24T21:51:44.452505+01
16535,528,1,204,0.99,2022-06-24T02:02:21.634638+01
16536,528,2,472,0.99,2022-01-26T03:43:15.130965+00:00
16537,528,1,533,5.99,2022-07-10T14:10:32.088975+01
16538,528,2,695,3.99,2022-05-30T05:17:07.071605+01
16539,528,2,793,5.99,2022-06-22T20:06:55.235257+01
16540,529,1,453,2.99,2022-06-18T15:23:27.025748+01
16541,530,1,851,0.99,2022-05-12T12:30:34.777055+01
16542,531,1,233,4.99,2022-02-10T11:30:21.769328+00:00
16543,531,1,681,2.99,2022-07-27T07:45:01.874389+01
16544,532,1,43,2.99,2022-04-10T22:52:28.194154+01
16545,533,1,173,0.99,2022-05-17T22:20:01.126414+01
16546,533,2,190,1.99,2022-05-03T16:17:15.203343+01
16547,533,1,615,5.99,2022-04-09T22:07:39.485551+01
16548,534,2,304,5.99,2022-06-15T14:13:20.513134+01
16549,534,2,940,0.99,2022-03-05T21:40:22.641282+00:00
16550,535,1,37,0.99,2022-04-05T18:02:00.731942+01
16551,535,2,541,2.99,2022-02-28T22:58:45.286351+00:00
16552,535,1,778,3.99,2022-07-16T19:02:01.530421+01
16553,535,2,959,4.99,2022-03-10T20:50:25.065196+00:00
16554,536,1,237,0.99,2022-04-16T16:20:12.453093+01
16555,536,1,929,6.99,2022-02-07T08:54:43.794137+00:00
16556,537,2,603,4.99,2022-05-18T19:53:37.130014+01
16557,538,2,594,2.99,2022-06-27T12:56:56.803784+01
16558,538,2,734,4.99,2022-03-25T13:38:51.076622+00:00
16559,539,2,250,4.99,2022-06-17T14:46:59.041865+01
16560,539,1,342,0.99,2022-04-14T23:34:46.989441+01
16561,541,1,1021,7.99,2022-05-03T02:00:18.437332+01
16562,541,1,1066,4.99,2022-07-01T02:25:17.371652+01
16563,542,1,220,4.99,2022-05-27T03:37:38.517251+01
16564,542,2,376,4.99,2022-05-05T23:44:55.60599+01
16565,543,1,243,6.99,2022-05-11T06:08:42.277592+01
16566,543,2,476,1.99,2022-02-01T16:00:44.413925+00:00
16567,544,1,397,2.99,2022-02-25T11:26:12.532655+00:00
16568,544,1,864,2.99,2022-02-10T01:46:22.486059+00:00
16569,545,2,248,0.99,2022-02-06T13:57:42.315237+00:00
16570,545,2,715,3.99,2022-03-02T17:32:17.044180+00:00
16571,546,1,197,5.99,2022-01-26T04:40:52.164582+00:00
16572,546,1,482,6.99,2022-02-12T16:28:47.339392+00:00
16573,547,1,306,0.99,2022-06-23T22:25:59.738649+01
16574,547,2,443,8.99,2022-06-14T10:41:56.855127+01
16575,547,2,1094,1.99,2022-06-10T09:49:32.2834+01
16576,548,2,177,6.99,2022-06-13T03:49:46.438882+01
16577,548,1,743,4.99,2022-05-08T06:02:01.309511+01
16578,548,2,872,3.99,2022-06-29T00:02:20.91616+01
16579,549,1,6,0.99,2022-04-10T12:06:45.478746+01
16580,549,2,852,4.99,2022-01-31T17:59:37.587453+00:00
16581,549,1,906,3.99,2022-03-15T15:29:22.334119+00:00
16582,549,2,1086,4.99,2022-06-26T21:55:15.83764+01
16583,550,2,922,7.99,2022-07-27T10:39:31.077634+01
16584,551,2,155,7.99,2022-03-18T06:59:42.516856+00:00
16585,551,1,728,2.99,2022-04-11T16:02:19.099512+01
16586,551,1,795,0.99,2022-02-12T19:48:25.435785+00:00
16587,551,2,969,4.99,2022-04-15T07:01:35.403144+01
16588,551,2,1005,3.99,2022-05-09T00:30:32.41981+01
16589,552,2,174,0.99,2022-05-09T09:12:05.028596+01
16590,553,2,789,4.99,2022-03-18T08:33:46.200696+00:00
16591,554,1,607,2.99,2022-02-14T07:07:50.635362+00:00
16592,554,1,817,2.99,2022-02-03T16:45:26.327149+00:00
16593,556,1,184,0.99,2022-02-21T13:04:09.276495+00:00
16594,556,2,772,5.99,2022-05-13T00:00:12.259345+01
16595,556,1,1083,3.99,2022-04-22T15:50:07.065652+01
16596,557,2,467,4.99,2022-04-17T05:39:51.076442+01
16597,557,1,478,4.99,2022-06-20T07:06:56.1196+01
16598,560,1,137,2.99,2022-05-15T10:49:19.078176+01
16599,561,1,902,4.99,2022-03-03T22:19:45.383887+00:00
16600,561,2,971,4.99,2022-02-19T18:45:19.818262+00:00
16601,562,2,788,2.99,2022-05-19T01:01:39.607249+01
16602,562,1,941,2.99,2022-03-19T11:13:27.531823+00:00
16603,562,1,1139,5.99,2022-04-29T23:11:11.358685+01
16604,563,1,758,4.99,2022-07-19T23:13:43.761767+01
16605,563,2,773,5.99,2022-02-07T19:06:43.131799+00:00
16606,564,2,195,5.99,2022-05-01T06:52:28.191123+01
16607,564,1,985,2.99,2022-03-19T07:30:25.566492+00:00
16608,565,1,458,6.99,2022-02-12T20:23:25.812907+00:00
16609,565,1,1004,0.99,2022-05-30T06:20:11.654253+01
16610,566,2,234,5.99,2022-07-20T11:15:07.020538+01
16611,566,2,768,4.99,2022-03-18T03:13:47.649357+00:00
16612,569,2,53,4.99,2022-06-27T18:20:27.797293+01
16613,569,1,487,4.99,2022-05-03T21:00:50.377566+01
16614,569,1,624,4.99,2022-06-04T20:51:11.638065+01
16615,569,1,647,1.99,2022-04-14T11:19:31.13671+01
16616,569,2,1037,3.99,2022-07-23T10:36:54.225847+01
16617,570,2,1060,7.99,2022-02-24T11:48:04.016505+00:00
16618,571,1,228,9.99,2022-04-12T21:14:01.645283+01
16619,571,2,689,3.99,2022-02-27T20:18:55.606534+00:00
16620,572,2,559,7.99,2022-04-14T15:04:00.445778+01
16621,573,2,827,2.99,2022-07-20T10:58:33.049602+01
16622,574,2,433,0.99,2022-07-19T18:05:03.296928+01
16623,575,1,17,2.99,2022-03-26T15:18:23.589072+00:00
16624,575,1,395,0.99,2022-07-24T16:53:43.162477+01
16625,575,2,454,4.99,2022-03-08T16:33:16.283331+00:00
16626,575,2,769,2.99,2022-04-26T18:02:40.214052+01
16627,575,1,774,4.99,2022-03-16T17:18:07.084719+00:00
16628,576,2,755,2.99,2022-06-02T16:28:24.610533+01
16629,576,1,968,0.99,2022-06-02T09:31:22.789464+01
16630,577,2,291,5.99,2022-05-05T00:57:56.46793+01
16631,578,2,660,0.99,2022-03-13T22:02:01.080350+00:00
16632,580,1,611,0.99,2022-05-30T05:52:22.234597+01
16633,581,1,976,4.99,2022-02-20T21:23:02.121561+00:00
16634,581,1,1151,4.99,2022-03-12T03:47:20.939045+00:00
16635,582,1,281,0.99,2022-01-26T06:24:18.457849+00:00
16636,584,2,379,4.99,2022-02-25T11:20:34.004107+00:00
16637,584,1,626,4.99,2022-07-19T17:03:52.253965+01
16638,584,1,920,4.99,2022-04-09T20:05:33.402482+01
16639,586,1,138,4.99,2022-03-13T10:04:42.898396+00:00
16640,586,1,900,8.99,2022-04-17T16:49:42.070402+01
16641,587,1,181,4.99,2022-04-28T04:30:13.744621+01
16642,587,1,361,0.99,2022-03-04T06:53:30.573302+00:00
16643,588,1,576,2.99,2022-04-24T04:54:55.749195+01
16644,588,1,961,4.99,2022-02-24T05:06:27.271195+00:00
16645,589,1,531,0.99,2022-03-31T09:32:41.279555+01
16646,589,1,596,4.99,2022-03-11T15:13:57.878730+00:00
16647,589,1,737,4.99,2022-03-26T18:15:12.538845+00:00
16648,590,1,602,3.99,2022-07-13T22:39:03.136382+01
16649,593,1,790,2.99,2022-04-25T14:01:16.340198+01
16650,593,1,991,8.99,2022-03-28T05:58:49.773912+01
16651,594,1,313,4.99,2022-05-18T19:10:39.356658+01
16652,594,1,360,8.99,2022-02-07T22:35:35.941293+00:00
16653,594,2,1018,0.99,2022-02-28T05:39:24.822907+00:00
16654,594,1,1045,6.99,2022-01-30T04:32:24.000007+00:00
16655,595,1,613,6.99,2022-05-13T17:32:14.353077+01
16656,596,2,303,4.99,2022-05-30T21:38:58.629435+01
16657,596,2,625,0.99,2022-04-08T16:55:09.861264+01
16658,596,2,667,4.99,2022-02-25T13:49:35.563385+00:00
16659,596,2,782,1.99,2022-06-26T08:56:12.125937+01
16660,596,1,914,2.99,2022-04-02T23:39:58.977173+01
16661,596,1,974,6.99,2022-02-02T18:42:02.934042+00:00
16662,597,2,34,2.99,2022-05-19T15:57:22.908108+01
16663,597,2,514,8.99,2022-03-22T20:57:06.933909+00:00
16664,599,2,1008,4.99,2022-05-12T04:12:40.338092+01
16665,203,1,314,0.99,2022-01-28T00:22:36.913361+00:00
16666,204,2,251,0.99,2022-06-21T03:55:36.526379+01
16667,204,2,399,4.99,2022-06-01T14:31:53.977106+01
16668,204,2,857,4.99,2022-07-11T18:56:57.075958+01
16669,204,1,1016,1.99,2022-06-22T05:44:15.596477+01
16670,207,1,39,0.99,2022-04-26T23:05:50.118892+01
16671,207,1,44,0.99,2022-02-25T20:44:07.108670+00:00
16672,207,1,659,0.99,2022-02-25T21:00:03.012445+00:00
16673,207,2,826,6.99,2022-06-01T09:37:59.299199+01
16674,207,2,896,3.99,2022-06-23T11:55:33.644649+01
16675,207,2,1144,3.99,2022-04-18T09:26:28.243312+01
16676,208,1,100,4.99,2022-04-02T10:20:52.770117+01
16677,1,1,76,2.99,2022-06-29T19:09:50.346988+01
16678,1,1,573,0.99,2022-06-22T12:02:29.703344+01
16679,2,1,320,4.99,2022-03-26T18:23:31.612409+00:00
16680,3,1,435,1.99,2022-03-24T17:08:01.922921+00:00
16681,3,1,830,2.99,2022-01-23T17:24:52.109704+00:00
16682,5,1,731,0.99,2022-05-30T00:58:09.438622+01
16683,5,1,1085,6.99,2022-03-01T16:22:29.333395+00:00
16684,5,1,1142,1.99,2022-01-27T10:15:27.766413+00:00
16685,6,2,57,4.99,2022-04-13T21:12:38.165715+01
16686,6,1,577,2.99,2022-02-05T17:21:17.552901+00:00
16687,6,2,916,0.99,2022-03-15T16:35:19.217106+00:00
16688,7,2,46,5.99,2022-05-05T15:30:09.92872+01
16689,7,2,117,0.99,2022-07-01T17:08:33.07883+01
16690,7,2,748,2.99,2022-03-10T02:14:50.349738+00:00
16691,7,1,975,4.99,2022-03-07T03:26:28.283383+00:00
16692,7,1,1063,5.99,2022-05-29T01:57:26.851369+01
16693,8,2,866,6.99,2022-06-08T20:09:23.205459+01
16694,9,2,350,4.99,2022-03-11T07:21:44.483403+00:00
16695,9,2,877,0.99,2022-02-15T01:24:14.295903+00:00
16696,9,2,1075,4.99,2022-06-07T04:14:04.517334+01
16697,10,2,1140,4.99,2022-06-04T00:45:36.247514+01
16698,11,1,987,6.99,2022-04-01T17:27:02.063214+01
16699,12,1,988,4.99,2022-03-19T10:55:22.214919+00:00
16700,12,1,1084,4.99,2022-05-21T21:53:28.082543+01
16701,14,1,151,0.99,2022-05-21T03:14:24.507129+01
16702,14,1,346,9.99,2022-06-08T03:09:30.947701+01
16703,14,1,525,5.99,2022-04-23T11:08:53.504465+01
16704,14,1,671,2.99,2022-05-20T07:04:31.917205+01
16705,14,2,815,0.99,2022-07-15T14:01:52.810333+01
16706,16,1,335,3.99,2022-01-23T20:35:04.736603+00:00
16707,16,1,593,2.99,2022-02-17T06:50:25.671825+00:00
16708,16,2,887,0.99,2022-03-14T19:14:21.875428+00:00
16709,16,1,1017,2.99,2022-07-04T21:21:02.926456+01
16710,17,2,287,2.99,2022-02-13T01:05:28.642585+00:00
16711,17,1,580,2.99,2022-06-24T02:49:00.464749+01
16712,17,2,884,4.99,2022-03-29T05:21:04.526189+01
16713,18,1,50,2.99,2022-03-10T15:35:58.346520+00:00
16714,18,1,116,4.99,2022-02-12T12:36:54.865071+00:00
16715,18,1,692,4.99,2022-02-23T13:47:56.259095+00:00
16716,19,2,18,0.99,2022-04-25T06:25:56.986492+01
16717,19,2,110,9.99,2022-03-17T02:35:04.075182+00:00
16718,19,1,179,6.99,2022-05-14T03:29:20.311257+01
16719,19,1,337,2.99,2022-07-15T00:15:39.039544+01
16720,19,2,591,2.99,2022-07-19T10:02:09.539138+01
16721,19,2,696,2.99,2022-01-24T04:55:04.465099+00:00
16722,20,2,202,2.99,2022-02-10T13:42:32.780002+00:00
16723,20,2,497,6.99,2022-03-06T23:34:23.961792+00:00
16724,20,2,546,1.99,2022-05-22T11:01:39.28347+01
16725,21,1,260,3.99,2022-01-23T19:39:48.158080+00:00
16726,21,2,463,3.99,2022-01-27T23:12:57.558291+00:00
16727,21,1,570,0.99,2022-03-22T04:19:23.989284+00:00
16728,22,1,370,4.99,2022-05-26T00:22:40.798518+01
16729,22,1,556,4.99,2022-05-02T10:24:34.22209+01
16730,22,2,820,8.99,2022-05-07T00:24:59.543122+01
16731,23,1,129,8.99,2022-05-27T02:30:52.974383+01
16732,23,1,654,2.99,2022-02-19T10:40:49.584627+00:00
16733,23,2,1090,0.99,2022-04-24T09:02:00.165277+01
16734,24,2,1007,6.99,2022-03-09T04:13:57.509572+00:00
16735,24,2,1077,2.99,2022-06-25T00:30:58.505773+01
16736,25,1,90,7.99,2022-05-17T03:28:32.53261+01
16737,25,2,1033,2.99,2022-05-25T15:51:24.495794+01
16738,26,1,796,2.99,2022-03-01T01:00:04.263972+00:00
16739,26,2,1105,2.99,2022-04-15T10:08:06.824228+01
16740,27,2,787,2.99,2022-03-09T14:46:39.739389+00:00
16741,28,2,388,2.99,2022-07-25T10:10:38.957468+01
16742,28,1,868,2.99,2022-07-17T13:42:52.665365+01
16743,29,2,194,1.99,2022-04-26T20:17:41.320575+01
16744,32,2,483,4.99,2022-05-31T11:10:32.786484+01
16745,32,2,803,4.99,2022-03-13T05:04:24.834305+00:00
16746,32,2,1067,4.99,2022-07-19T01:15:52.634206+01
16747,33,1,165,2.99,2022-04-30T01:09:52.026016+01
16748,35,2,47,3.99,2022-03-18T22:39:51.513294+00:00
16749,35,1,424,6.99,2022-05-03T10:18:51.359762+01
16750,36,1,349,0.99,2022-05-18T11:26:34.310285+01
16751,36,1,716,0.99,2022-03-18T04:37:21.788931+00:00
16752,37,1,25,0.99,2022-02-03T19:40:25.991532+00:00
16753,37,1,923,2.99,2022-05-09T18:22:11.117577+01
16754,40,1,128,4.99,2022-04-02T18:38:09.737771+01
16755,42,1,635,5.99,2022-03-15T19:57:42.457122+00:00
16756,43,2,123,4.99,2022-04-09T23:18:00.7309+01
16757,43,1,652,4.99,2022-04-15T03:11:07.457985+01
16758,44,1,29,0.99,2022-04-20T20:06:48.359563+01
16759,44,1,99,4.99,2022-07-02T10:18:59.553238+01
16760,44,1,407,2.99,2022-07-04T00:14:18.259994+01
16761,44,2,721,0.99,2022-03-17T13:11:03.704412+00:00
16762,44,1,904,2.99,2022-03-13T08:00:04.961695+00:00
16763,45,2,277,2.99,2022-04-27T16:24:56.096909+01
16764,46,2,401,2.99,2022-02-01T02:36:39.520874+00:00
16765,46,2,432,4.99,2022-07-23T16:04:45.869434+01
16766,46,1,938,2.99,2022-07-01T11:56:13.536618+01
16767,47,2,175,3.99,2022-02-14T05:36:26.093186+00:00
16768,47,2,207,4.99,2022-03-25T03:32:55.631524+00:00
16769,47,1,300,6.99,2022-07-26T02:31:53.562929+01
16770,48,2,72,0.99,2022-06-04T03:43:54.097807+01
16771,48,1,297,2.99,2022-03-15T09:21:47.726209+00:00
16772,48,1,390,4.99,2022-05-19T20:45:32.398149+01
16773,49,2,96,1.99,2022-06-16T04:35:12.838169+01
16774,49,1,239,3.99,2022-06-26T20:23:55.292604+01
16775,49,2,846,2.99,2022-03-03T10:27:48.672830+00:00
16776,49,2,1010,4.99,2022-04-06T21:14:34.639476+01
16777,50,1,763,4.99,2022-05-22T22:34:56.21117+01
16778,50,1,794,4.99,2022-04-23T00:38:13.491345+01
16779,50,1,905,4.99,2022-06-28T04:07:35.636271+01
16780,50,1,1029,4.99,2022-06-21T03:03:17.308604+01
16781,50,2,1136,4.99,2022-06-19T07:50:16.583056+01
16782,51,2,119,4.99,2022-07-16T20:19:44.894165+01
16783,51,1,661,4.99,2022-06-18T05:29:02.897967+01
16784,51,2,1028,4.99,2022-06-14T04:24:06.205206+01
16785,52,1,874,0.99,2022-06-19T14:47:12.122624+01
16786,53,1,88,3.99,2022-06-09T08:07:13.35804+01
16787,53,1,378,2.99,2022-06-19T10:58:17.34962+01
16788,53,1,751,0.99,2022-05-27T05:15:10.6524+01
16789,53,2,783,5.99,2022-02-19T09:07:58.404939+00:00
16790,53,2,856,9.99,2022-04-28T17:30:21.621335+01
16791,53,1,1107,2.99,2022-04-30T07:35:08.300313+01
16792,54,2,198,4.99,2022-02-06T10:51:48.009324+00:00
16793,54,2,441,4.99,2022-03-08T08:25:53.579576+00:00
16794,54,2,545,3.99,2022-07-11T00:38:02.156874+01
16795,55,1,555,4.99,2022-05-28T16:10:28.808417+01
16796,55,1,1027,9.99,2022-03-15T09:31:55.692716+00:00
16797,55,1,1048,0.99,2022-03-24T08:56:44.637375+00:00
16798,56,1,130,3.99,2022-02-21T19:50:37.033053+00:00
16799,56,1,341,5.99,2022-07-16T15:17:12.06814+01
16800,56,1,496,2.99,2022-03-07T00:27:27.129422+00:00
16801,56,1,569,6.99,2022-04-18T10:25:21.785331+01
16802,57,2,152,9.99,2022-04-17T20:39:11.171357+01
16803,57,2,943,4.99,2022-04-13T23:54:23.43897+01
16804,58,1,230,0.99,2022-01-28T04:32:46.647228+00:00
16805,58,2,276,7.99,2022-03-02T13:15:08.603561+00:00
16806,58,2,761,0.99,2022-02-19T01:51:33.773494+00:00
16807,59,2,212,4.99,2022-03-17T17:07:19.246080+00:00
16808,59,2,951,2.99,2022-04-27T19:28:33.874505+01
16809,59,1,1154,5.99,2022-06-29T04:23:04.374462+01
16810,60,1,318,4.99,2022-01-29T01:46:18.217762+00:00
16811,60,2,706,1.99,2022-04-20T07:19:31.954262+01
16812,60,2,934,2.99,2022-06-23T23:33:06.150341+01
16813,61,1,1157,0.99,2022-03-29T04:00:59.320158+01
16814,62,2,885,0.99,2022-06-24T11:30:37.407932+01
16815,62,1,947,4.99,2022-02-21T18:36:23.430018+00:00
16816,64,1,494,4.99,2022-03-30T08:57:19.386855+01
16817,64,1,587,0.99,2022-01-29T04:52:32.288355+00:00
16818,64,1,1001,2.99,2022-04-11T19:11:51.664424+01
16819,65,1,295,4.99,2022-02-25T16:07:10.709394+00:00
16820,65,2,657,0.99,2022-05-25T21:45:51.66477+01
16821,66,2,933,4.99,2022-05-06T23:27:03.766867+01
16822,67,2,331,9.99,2022-02-16T01:40:58.292570+00:00
16823,67,1,767,2.99,2022-05-18T15:12:50.186057+01
16824,69,2,584,4.99,2022-02-07T01:38:13.722828+00:00
16825,69,2,765,1.99,2022-01-29T04:38:06.311495+00:00
16826,70,2,1044,4.99,2022-04-04T13:52:50.711783+01
16827,71,1,199,2.99,2022-05-16T07:13:35.878029+01
16828,71,1,272,9.99,2022-02-05T23:46:56.811716+00:00
16829,72,2,785,4.99,2022-04-27T18:22:02.118726+01
16830,72,2,845,4.99,2022-05-13T22:35:11.498332+01
16831,72,2,1047,0.99,2022-05-31T19:02:06.12568+01
16832,73,1,70,2.99,2022-03-26T11:47:37.764573+00:00
16833,73,2,1133,4.99,2022-07-21T16:17:37.391996+01
16834,74,2,1121,6.99,2022-02-28T01:44:25.148525+00:00
16835,75,1,180,4.99,2022-02-06T15:37:12.671036+00:00
16836,75,2,268,0.99,2022-07-18T04:07:16.479508+01
16837,76,2,574,1.99,2022-04-04T02:31:10.416234+01
16838,76,1,926,0.99,2022-02-26T18:03:26.324274+00:00
16839,77,2,319,2.99,2022-03-04T17:08:09.772381+00:00
16840,77,1,419,1.99,2022-01-29T06:27:31.455384+00:00
16841,77,2,561,2.99,2022-02-04T20:54:41.198046+00:00
16842,77,1,586,0.99,2022-05-05T04:58:37.564763+01
16843,77,1,760,5.99,2022-05-05T01:51:23.27163+01
16844,79,1,840,4.99,2022-05-13T14:38:59.961175+01
16845,79,1,859,2.99,2022-07-21T13:21:42.726504+01
16846,79,1,928,2.99,2022-04-22T19:18:12.951871+01
16847,81,1,289,0.99,2022-05-06T00:09:06.05812+01
16848,82,2,145,2.99,2022-03-25T15:59:02.491984+00:00
16849,82,2,288,8.99,2022-04-18T03:02:06.190058+01
16850,83,2,222,0.99,2022-01-31T22:15:03.268858+00:00
16851,83,2,950,0.99,2022-01-31T20:32:34.114471+00:00
16852,83,2,989,2.99,2022-04-03T09:59:44.262095+01
16853,84,2,408,0.99,2022-05-04T05:02:24.926824+01
16854,84,1,739,6.99,2022-06-07T05:56:42.3071+01
16855,84,1,834,4.99,2022-06-26T14:18:54.491135+01
16856,85,1,690,9.99,2022-06-03T17:15:53.74764+01
16857,85,2,908,4.99,2022-07-21T23:42:35.816439+01
16858,86,1,66,1.99,2022-02-08T07:35:07.920059+00:00
16859,87,2,451,4.99,2022-03-30T17:00:42.589263+01
16860,87,1,674,2.99,2022-07-23T07:47:00.109428+01
16861,88,2,36,2.99,2022-01-24T02:45:54.820069+00:00
16862,89,2,141,2.99,2022-03-12T06:17:16.212801+00:00
16863,89,2,588,0.99,2022-02-01T22:57:11.739708+00:00
16864,89,1,740,5.99,2022-04-16T20:24:54.340703+01
16865,91,2,216,5.99,2022-05-05T08:01:29.268981+01
16866,92,1,271,5.99,2022-06-21T21:13:20.154828+01
16867,92,1,456,4.99,2022-02-13T20:15:45.202579+00:00
16868,93,2,113,2.99,2022-04-02T09:55:16.085717+01
16869,93,2,420,6.99,2022-03-15T02:55:48.369579+00:00
16870,93,1,1025,4.99,2022-06-14T13:39:18.429498+01
16871,94,1,127,2.99,2022-07-05T00:27:22.579667+01
16872,94,2,629,4.99,2022-05-29T00:09:18.403703+01
16873,95,1,490,4.99,2022-03-18T12:19:11.562094+00:00
16874,98,2,214,3.99,2022-02-06T20:17:06.250275+00:00
16875,99,2,867,0.99,2022-04-11T08:39:53.684689+01
16876,100,1,71,0.99,2022-05-22T18:00:11.699636+01
16877,101,1,468,9.99,2022-07-15T00:28:19.419217+01
16878,102,1,247,4.99,2022-07-19T13:15:03.198421+01
16879,102,1,358,0.99,2022-06-05T02:52:08.85648+01
16880,102,2,562,1.99,2022-07-11T23:41:07.248837+01
16881,103,1,240,7.99,2022-03-10T02:08:52.528103+00:00
16882,103,1,658,9.99,2022-03-04T23:02:36.133805+00:00
16883,104,1,163,10.99,2022-02-27T01:00:52.481368+00:00
16884,104,2,808,3.99,2022-03-23T09:18:28.097496+00:00
16885,105,1,327,8.99,2022-02-17T06:00:30.342470+00:00
16886,105,2,473,7.99,2022-06-16T21:28:16.416142+01
16887,105,1,485,2.99,2022-03-25T00:32:44.315968+00:00
16888,105,1,779,6.99,2022-03-18T05:21:14.766252+00:00
16889,106,2,552,3.99,2022-02-26T18:26:25.649052+00:00
16890,106,2,1156,0.99,2022-05-24T06:45:44.813688+01
16891,107,1,170,5.99,2022-06-04T17:16:20.523718+01
16892,107,1,1026,5.99,2022-03-21T07:47:35.509762+00:00
16893,108,1,105,4.99,2022-05-03T21:13:23.642533+01
16894,108,2,1055,0.99,2022-05-28T08:47:55.585834+01
16895,109,1,203,5.99,2022-03-05T21:45:23.860739+00:00
16896,109,1,386,0.99,2022-06-28T01:00:12.532182+01
16897,109,2,622,3.99,2022-03-30T03:06:11.473565+01
16898,109,1,698,0.99,2022-02-14T02:37:00.570855+00:00
16899,109,1,1061,7.99,2022-02-15T18:43:32.122231+00:00
16900,109,1,1106,4.99,2022-05-18T09:57:39.417426+01
16901,109,1,1115,2.99,2022-07-05T18:49:39.603515+01
16902,110,1,515,7.99,2022-06-05T16:24:58.205802+01
