customer_id,staff_id,rental_id,amount,payment_date
362,2,5563,1.99,2022-01-28T15:46:56.060869+00:00
362,1,6204,4.99,2022-01-30T12:21:56.409712+00:00
362,2,8325,2.99,2022-01-25T01:56:55.477520+00:00
366,2,6971,4.99,2022-01-25T05:01:43.643594+00:00
367,2,6835,5.99,2022-01-30T13:27:17.170544+00:00
370,2,6714,0.99,2022-01-30T15:43:44.706293+00:00
372,1,5501,6.99,2022-01-27T20:11:07.486863+00:00
376,1,9828,2.99,2022-01-26T00:53:44.821575+00:00
376,1,9872,0.99,2022-01-23T16:01:21.848837+00:00
377,1,10183,8.99,2022-01-24T21:46:58.410717+00:00
389,2,5626,3.99,2022-01-29T02:29:54.729865+00:00
390,2,4191,3.99,2022-01-28T13:58:01.844216+00:00
390,1,6215,4.99,2022-01-25T11:54:08.748083+00:00
392,1,7981,1.99,2022-01-27T23:17:58.027775+00:00
393,2,7486,0.99,2022-01-23T20:00:30.232556+00:00
402,1,4399,2.99,2022-01-28T09:13:16.957269+00:00
402,2,9779,0.99,2022-01-28T19:21:47.633639+00:00
403,2,3737,3.99,2022-01-30T04:07:56.236776+00:00
403,2,6322,2.99,2022-01-27T22:28:50.379873+00:00
404,1,4495,2.99,2022-01-31T11:53:08.775986+00:00
405,2,5040,7.99,2022-01-27T02:04:20.851515+00:00
410,1,5150,3.99,2022-01-25T04:36:56.350013+00:00
411,1,3928,2.99,2022-01-30T07:22:22.908627+00:00
411,1,4246,2.99,2022-01-31T06:03:41.611383+00:00
411,1,7102,1.99,2022-01-23T20:10:42.493436+00:00
412,2,4074,0.99,2022-01-24T00:41:39.663527+00:00
414,1,3957,10.99,2022-01-26T02:08:01.831015+00:00
416,2,8349,5.99,2022-01-31T18:43:55.346110+00:00
423,1,7849,9.99,2022-01-27T06:28:52.305866+00:00
424,1,6589,2.99,2022-01-26T04:37:04.440889+00:00
424,1,7594,2.99,2022-01-24T05:20:16.145622+00:00
425,2,4362,5.99,2022-01-29T22:11:00.443853+00:00
426,1,9185,5.99,2022-01-25T16:03:49.580539+00:00
426,2,10172,10.99,2022-01-23T13:42:35.952907+00:00
427,2,8182,3.99,2022-01-23T13:03:52.212496+00:00
428,1,4151,0.99,2022-01-30T02:37:12.902907+00:00
428,1,7823,6.99,2022-01-24T00:08:16.496342+00:00
433,2,7907,4.99,2022-01-29T22:56:27.233052+00:00
433,1,8414,5.99,2022-01-28T23:14:40.555887+00:00
440,2,5594,0.99,2022-01-31T10:47:07.907932+00:00
441,2,3695,2.99,2022-01-30T22:17:42.097234+00:00
441,2,6636,2.99,2022-01-30T16:59:33.470404+00:00
443,2,3510,5.99,2022-01-25T15:49:59.278620+00:00
447,1,5331,4.99,2022-01-28T23:05:28.141592+00:00
447,1,5734,0.99,2022-01-28T17:21:33.269492+00:00
447,2,9076,5.99,2022-01-27T22:48:16.534811+00:00
453,2,4805,2.99,2022-01-31T01:56:00.768750+00:00
453,1,6752,4.99,2022-01-29T17:26:10.999102+00:00
454,2,6260,4.99,2022-01-26T00:31:02.339360+00:00
454,1,8806,0.99,2022-01-30T10:10:49.552168+00:00
454,2,9041,0.99,2022-01-31T05:50:11.445827+00:00
459,1,8289,9.99,2022-01-31T02:24:41.509815+00:00
464,2,6601,3.99,2022-01-27T21:47:58.661909+00:00
466,2,7080,2.99,2022-01-30T05:43:07.278335+00:00
469,2,3522,4.99,2022-01-25T17:24:22.361519+00:00
470,1,6927,10.99,2022-01-28T20:59:30.986557+00:00
472,1,6584,2.99,2022-01-30T22:38:22.201820+00:00
477,2,7302,2.99,2022-01-24T06:27:29.400687+00:00
479,2,7893,2.99,2022-01-29T16:32:08.622870+00:00
488,1,7373,5.99,2022-01-30T18:36:27.917620+00:00
488,1,9537,0.99,2022-01-24T01:22:50.894972+00:00
490,2,6230,2.99,2022-01-31T02:59:03.556039+00:00
491,2,7688,7.99,2022-01-28T19:20:07.650179+00:00
494,1,5180,2.99,2022-01-27T16:35:47.616874+00:00
496,1,4261,4.99,2022-01-25T15:32:17.026956+00:00
505,2,5976,9.99,2022-01-24T18:33:29.379055+00:00
510,1,7457,2.99,2022-01-31T23:24:45.836239+00:00
513,2,3872,0.99,2022-01-24T19:04:19.819173+00:00
513,2,4220,4.99,2022-01-26T13:18:23.564235+00:00
516,2,8534,5.99,2022-01-25T11:35:11.983461+00:00
517,1,4369,4.99,2022-01-26T03:38:05.130141+00:00
517,1,5206,7.99,2022-01-27T07:32:41.897197+00:00
520,1,5853,3.99,2022-01-26T23:52:24.230587+00:00
523,1,5287,6.99,2022-01-30T00:52:34.674126+00:00
524,1,4366,5.99,2022-01-29T01:22:30.472374+00:00
524,1,6240,6.99,2022-01-25T13:08:48.999140+00:00
525,1,3993,6.99,2022-01-29T06:24:36.980876+00:00
527,1,4888,0.99,2022-01-30T03:13:40.307321+00:00
535,1,6504,2.99,2022-01-24T03:16:59.247680+00:00
536,1,3483,4.99,2022-01-23T18:23:05.221128+00:00
537,2,8256,4.99,2022-01-28T21:33:46.177664+00:00
538,1,9307,0.99,2022-01-27T09:21:25.747130+00:00
542,2,6325,5.99,2022-01-28T17:58:39.272738+00:00
542,1,8533,4.99,2022-01-31T05:48:28.683377+00:00
543,1,4887,2.99,2022-01-27T20:44:29.621241+00:00
549,1,4447,0.99,2022-01-26T03:03:27.347228+00:00
549,1,7252,7.99,2022-01-24T06:59:57.177210+00:00
549,1,8316,4.99,2022-01-30T14:00:01.813556+00:00
552,1,4477,6.99,2022-01-29T11:13:26.419430+00:00
553,1,3495,6.99,2022-01-24T04:34:00.859577+00:00
553,1,7890,4.99,2022-01-29T05:31:42.771472+00:00
553,2,9272,4.99,2022-01-24T15:51:35.041671+00:00
558,1,3990,3.99,2022-01-27T11:17:07.564415+00:00
559,2,5396,1.99,2022-01-27T14:49:19.632235+00:00
560,1,3941,4.99,2022-01-25T09:09:41.372617+00:00
561,1,6621,0.99,2022-01-24T22:23:46.116566+00:00
562,1,6607,8.99,2022-01-25T12:19:52.018782+00:00
571,2,6676,8.99,2022-01-28T00:20:05.397552+00:00
573,2,4023,4.99,2022-01-29T18:17:22.568869+00:00
573,1,8400,4.99,2022-01-27T17:35:21.567336+00:00
574,1,7964,2.99,2022-01-26T05:02:23.504010+00:00
577,1,8060,6.99,2022-01-30T21:31:27.169285+00:00
579,2,9553,5.99,2022-01-28T20:02:20.534904+00:00
582,1,7575,2.99,2022-01-25T08:16:27.711445+00:00
587,2,3969,0.99,2022-01-27T04:16:35.472463+00:00
587,2,6665,6.99,2022-01-28T07:26:12.717351+00:00
588,1,3628,4.99,2022-01-25T23:07:07.821745+00:00
590,2,4722,4.99,2022-01-29T02:14:17.287248+00:00
590,1,7010,4.99,2022-01-24T10:57:22.018437+00:00
594,1,6473,6.99,2022-01-28T19:36:45.787613+00:00
594,1,9545,7.99,2022-01-27T03:36:19.120588+00:00
595,1,6704,6.99,2022-01-26T12:59:21.798931+00:00
595,1,7396,4.99,2022-01-28T12:32:33.416069+00:00
596,1,10094,3.99,2022-01-25T06:39:49.876371+00:00
204,1,4043,0.99,2022-01-26T15:17:07.714208+00:00
204,1,5619,2.99,2022-01-26T16:20:10.867847+00:00
204,2,6631,0.99,2022-01-27T10:29:04.418494+00:00
204,1,9394,5.99,2022-01-29T02:16:52.194898+00:00
205,1,4729,4.99,2022-01-24T07:07:39.845484+00:00
205,2,7976,7.99,2022-01-24T03:23:22.815010+00:00
208,2,4985,4.99,2022-01-29T06:02:32.205185+00:00
1,1,7841,4.99,2022-01-29T13:03:02.267403+00:00
1,2,8033,4.99,2022-01-28T20:10:06.039818+00:00
2,2,8705,5.99,2022-01-23T14:26:35.170413+00:00
2,1,10136,2.99,2022-01-27T21:30:44.556404+00:00
3,2,9816,4.99,2022-01-30T21:08:32.020998+00:00
4,1,9371,5.99,2022-01-29T09:05:28.038014+00:00
5,2,7293,0.99,2022-01-25T10:56:59.991370+00:00
7,2,6761,3.99,2022-01-24T09:02:19.440986+00:00
9,1,6165,5.99,2022-01-30T06:59:04.197277+00:00
13,1,9736,7.99,2022-01-31T07:23:12.393893+00:00
14,1,5104,0.99,2022-01-24T02:46:33.017033+00:00
14,1,5565,7.99,2022-01-31T14:34:02.850311+00:00
14,1,8548,3.99,2022-01-29T04:16:44.112776+00:00
21,1,7994,0.99,2022-01-30T04:36:00.212832+00:00
22,2,9410,0.99,2022-01-31T06:47:55.826180+00:00
24,1,9723,0.99,2022-01-25T15:05:26.919340+00:00
25,2,6905,2.99,2022-01-28T06:44:31.479166+00:00
26,1,4382,4.99,2022-01-27T09:48:21.210917+00:00
30,2,8038,4.99,2022-01-29T20:59:59.107009+00:00
32,2,4771,2.99,2022-01-27T21:51:10.707437+00:00
36,1,7647,0.99,2022-01-25T20:43:10.482476+00:00
36,1,8952,4.99,2022-01-30T08:59:24.427562+00:00
38,2,7163,5.99,2022-01-30T08:08:45.750412+00:00
38,2,8924,3.99,2022-01-27T20:17:39.510897+00:00
39,2,8723,7.99,2022-01-24T14:19:35.830792+00:00
42,2,8852,3.99,2022-01-24T12:09:37.187795+00:00
43,2,8376,4.99,2022-01-23T15:16:12.762605+00:00
46,1,3916,4.99,2022-01-29T00:12:20.546341+00:00
49,1,6214,4.99,2022-01-29T22:11:32.346330+00:00
50,2,10046,2.99,2022-01-30T13:26:30.705567+00:00
51,1,7636,5.99,2022-01-25T14:15:18.197513+00:00
52,1,6394,7.99,2022-01-24T13:02:10.037545+00:00
54,2,5055,1.99,2022-01-30T05:19:54.625322+00:00
56,1,5142,4.99,2022-01-26T11:36:14.099979+00:00
57,1,9211,1.99,2022-01-28T00:21:13.224313+00:00
59,1,5207,3.99,2022-01-24T08:33:57.282899+00:00
59,2,9573,6.99,2022-01-28T07:46:43.507237+00:00
60,1,7494,0.99,2022-01-25T00:50:12.448119+00:00
63,2,6847,8.99,2022-01-25T03:11:37.936890+00:00
63,2,9007,0.99,2022-01-25T15:02:30.153969+00:00
64,1,7476,1.99,2022-01-26T19:38:48.013297+00:00
67,2,8563,1.99,2022-01-31T11:50:00.895079+00:00
68,1,6512,4.99,2022-01-26T04:43:30.606687+00:00
71,2,4614,4.99,2022-01-25T09:22:56.838470+00:00
71,1,8783,3.99,2022-01-25T13:11:19.939041+00:00
71,1,8956,0.99,2022-01-30T18:16:15.627063+00:00
72,1,9027,2.99,2022-01-30T07:53:23.604139+00:00
78,1,6344,4.99,2022-01-28T00:58:21.124621+00:00
80,1,4688,5.99,2022-01-29T15:05:52.842763+00:00
85,2,4451,0.99,2022-01-26T21:25:04.660241+00:00
86,2,5295,0.99,2022-01-27T23:25:30.441031+00:00
86,2,6872,7.99,2022-01-26T09:51:34.290531+00:00
87,1,5084,7.99,2022-01-27T07:01:44.267356+00:00
87,2,5700,4.99,2022-01-29T16:27:27.477479+00:00
89,2,7995,4.99,2022-01-27T07:40:07.018380+00:00
89,2,9767,0.99,2022-01-26T03:56:41.914422+00:00
90,1,8024,2.99,2022-01-30T12:46:02.638175+00:00
90,2,9337,2.99,2022-01-26T20:36:28.026499+00:00
91,2,9228,2.99,2022-01-26T07:08:16.117808+00:00
92,1,4360,2.99,2022-01-23T20:28:02.191688+00:00
92,2,6277,6.99,2022-01-25T07:20:29.961862+00:00
92,1,9240,4.99,2022-01-23T17:55:40.589140+00:00
95,1,3633,1.99,2022-01-27T13:49:07.449243+00:00
98,2,3682,7.99,2022-01-31T04:23:42.581618+00:00
100,1,7921,1.99,2022-01-28T20:44:56.064539+00:00
100,2,8203,0.99,2022-01-25T09:08:28.548727+00:00
101,2,9965,6.99,2022-01-30T20:28:10.031520+00:00
102,1,5716,2.99,2022-01-29T21:50:46.473646+00:00
106,1,4665,3.99,2022-01-29T12:17:09.120158+00:00
106,2,6992,0.99,2022-01-24T05:51:00.946000+00:00
107,1,7600,7.99,2022-01-24T07:14:50.413138+00:00
108,2,4082,2.99,2022-01-23T14:44:27.976362+00:00
112,2,7691,4.99,2022-01-26T16:28:46.092460+00:00
115,1,6798,6.99,2022-01-28T02:18:20.570168+00:00
115,1,7983,4.99,2022-01-31T02:35:42.767788+00:00
116,1,4027,0.99,2022-01-28T21:48:42.008602+00:00
121,2,8788,1.99,2022-01-25T06:03:00.549549+00:00
122,1,7267,2.99,2022-01-24T23:31:25.435501+00:00
123,1,7852,2.99,2022-01-26T23:38:48.216483+00:00
126,2,5137,0.99,2022-01-30T15:22:39.446749+00:00
129,1,8339,4.99,2022-01-25T03:23:42.507078+00:00
131,2,8071,0.99,2022-01-26T14:26:42.403478+00:00
133,2,4566,2.99,2022-01-27T16:52:01.430600+00:00
134,2,7965,4.99,2022-01-29T14:02:57.715494+00:00
137,2,4474,3.99,2022-01-29T12:51:12.386854+00:00
137,2,8954,2.99,2022-01-29T18:53:45.697523+00:00
146,2,6184,6.99,2022-01-31T00:56:42.828438+00:00
147,1,7723,0.99,2022-01-27T07:54:37.562899+00:00
148,1,4746,2.99,2022-01-31T01:51:47.552311+00:00
149,2,7559,4.99,2022-01-26T19:16:50.955575+00:00
151,2,6854,0.99,2022-01-24T07:15:46.510481+00:00
153,2,4670,5.99,2022-01-24T05:34:13.820646+00:00
154,1,7055,4.99,2022-01-31T00:53:25.777875+00:00
157,2,8347,0.99,2022-01-28T04:36:49.204818+00:00
160,2,7500,0.99,2022-01-27T11:22:37.131380+00:00
167,2,4493,0.99,2022-01-31T13:16:10.685652+00:00
167,1,8092,2.99,2022-01-26T16:56:48.084819+00:00
170,2,4113,4.99,2022-01-26T05:27:48.823361+00:00
173,2,3717,0.99,2022-01-31T03:28:54.142026+00:00
174,1,6909,4.99,2022-01-24T06:02:01.986259+00:00
174,1,9301,4.99,2022-01-26T17:48:49.819264+00:00
175,1,8244,2.99,2022-01-28T03:23:43.082852+00:00
175,1,8817,4.99,2022-01-25T17:09:00.482080+00:00
178,2,8696,4.99,2022-01-29T06:25:24.509162+00:00
179,1,8731,8.99,2022-01-29T07:29:47.015760+00:00
180,1,9373,0.99,2022-01-23T20:42:06.804108+00:00
181,2,6477,4.99,2022-01-25T15:54:34.008907+00:00
183,2,9672,5.99,2022-01-28T08:06:57.032465+00:00
185,1,4186,9.99,2022-01-26T15:34:34.583175+00:00
186,2,8872,0.99,2022-01-30T00:06:28.979451+00:00
186,2,9303,2.99,2022-01-23T16:24:47.867625+00:00
187,2,5366,0.99,2022-01-31T22:34:05.023035+00:00
192,1,5400,2.99,2022-01-23T19:51:36.691653+00:00
198,1,10112,4.99,2022-01-28T12:20:57.002052+00:00
210,1,4989,3.99,2022-01-27T03:02:23.024961+00:00
211,2,6438,0.99,2022-01-24T02:15:17.996237+00:00
213,2,4236,4.99,2022-01-25T14:15:21.520576+00:00
213,2,9340,2.99,2022-01-31T04:45:54.522033+00:00
217,2,5576,2.99,2022-01-26T00:39:08.244197+00:00
217,2,9317,2.99,2022-01-31T05:29:29.609793+00:00
218,2,9018,6.99,2022-01-28T23:40:35.669584+00:00
219,1,8430,0.99,2022-01-27T03:57:08.124071+00:00
220,2,5613,2.99,2022-01-30T17:00:37.428803+00:00
222,1,5266,3.99,2022-01-27T22:54:16.915021+00:00
222,2,7786,0.99,2022-01-24T08:15:24.445317+00:00
224,2,8439,2.99,2022-01-29T06:22:44.760295+00:00
227,1,8234,0.99,2022-01-24T07:15:44.716986+00:00
228,1,5151,2.99,2022-01-27T13:58:38.564583+00:00
231,2,9711,2.99,2022-01-29T06:04:43.565359+00:00
232,2,8401,4.99,2022-01-29T16:52:07.140924+00:00
236,2,6049,0.99,2022-01-23T23:15:27.252054+00:00
238,2,9841,7.99,2022-01-26T23:28:13.936936+00:00
239,2,9676,0.99,2022-01-29T03:23:16.176299+00:00
239,1,9863,5.99,2022-01-23T22:33:44.464232+00:00
240,2,5262,4.99,2022-01-27T08:57:21.238751+00:00
244,2,10047,4.99,2022-01-30T03:52:08.298955+00:00
250,1,5998,2.99,2022-01-27T01:29:31.414870+00:00
257,2,6711,5.99,2022-01-28T18:58:53.871022+00:00
257,2,7518,5.99,2022-01-30T22:30:04.142270+00:00
258,1,4677,5.99,2022-01-27T14:05:46.283849+00:00
258,1,5935,9.99,2022-01-28T19:33:02.781871+00:00
261,1,5449,5.99,2022-01-23T21:26:25.924728+00:00
264,2,9380,2.99,2022-01-28T20:44:43.165864+00:00
359,2,15655,4.99,2022-01-31T04:14:09.263637+00:00
457,2,14516,0.00,2022-01-29T13:06:00.876354+00:00
56,2,15714,4.99,2022-01-25T14:31:16.897287+00:00
115,2,13056,2.99,2022-01-29T08:02:52.398185+00:00
163,1,15282,0.00,2022-01-26T05:30:29.975983+00:00
186,1,14216,2.99,2022-01-28T16:22:37.392344+00:00
213,2,14374,2.99,2022-01-31T21:30:58.831416+00:00
228,2,12672,3.98,2022-01-28T09:40:40.098977+00:00
270,1,193,1.99,2022-02-03T01:49:30.663659+00:00
278,1,1092,4.99,2022-02-14T16:08:09.981165+00:00
279,2,1019,0.99,2022-02-09T21:43:26.740315+00:00
280,1,1014,4.99,2022-02-06T00:01:36.023609+00:00
294,1,595,1.99,2022-02-02T05:00:37.577890+00:00
296,1,869,4.99,2022-02-07T13:43:52.208634+00:00
303,1,265,0.99,2022-02-20T17:52:56.731619+00:00
306,2,375,3.99,2022-02-11T02:36:17.845334+00:00
306,2,672,6.99,2022-02-09T21:22:58.885179+00:00
307,2,413,4.99,2022-02-27T21:03:23.082646+00:00
307,1,614,1.99,2022-02-23T14:07:39.213376+00:00
315,1,537,8.99,2022-02-21T06:42:18.733228+00:00
321,2,200,4.99,2022-02-14T17:26:09.023532+00:00
322,2,166,0.99,2022-02-20T06:34:26.225910+00:00
325,1,131,5.99,2022-02-08T10:29:05.367166+00:00
330,2,967,7.99,2022-02-09T14:41:36.737746+00:00
332,1,1000,6.99,2022-02-01T01:45:54.586456+00:00
337,1,572,4.99,2022-02-23T05:11:54.387724+00:00
344,2,813,5.99,2022-02-02T02:20:47.900950+00:00
345,1,206,0.99,2022-02-14T05:25:00.270052+00:00
356,2,1088,4.99,2022-02-15T14:01:58.817322+00:00
362,2,1035,4.99,2022-02-02T11:08:26.413593+00:00
371,1,384,5.99,2022-02-28T05:52:58.002006+00:00
371,1,829,2.99,2022-02-27T01:51:01.159920+00:00
374,2,910,2.99,2022-02-11T20:39:27.589401+00:00
376,1,554,0.99,2022-02-04T22:48:23.861476+00:00
378,1,347,0.99,2022-02-19T06:24:02.783650+00:00
380,1,847,3.99,2022-02-21T22:19:33.491752+00:00
383,2,63,0.99,2022-02-18T12:35:34.656209+00:00
385,1,917,2.99,2022-02-28T05:37:51.844587+00:00
386,1,583,7.99,2022-02-14T20:32:24.785096+00:00
387,1,697,7.99,2022-02-10T23:33:12.863001+00:00
388,2,21,4.99,2022-02-17T00:25:20.231090+00:00
391,1,317,5.99,2022-02-01T04:52:01.826482+00:00
393,2,886,0.99,2022-02-26T12:17:02.772332+00:00
399,2,883,4.99,2022-02-11T05:41:52.938070+00:00
405,2,770,4.99,2022-02-04T18:44:50.153190+00:00
412,2,1043,3.99,2022-02-03T23:00:03.697719+00:00
420,2,744,4.99,2022-02-16T04:55:58.316361+00:00
426,2,604,0.99,2022-02-23T09:01:45.440786+00:00
429,2,290,2.99,2022-02-11T12:31:33.966222+00:00
429,2,844,4.99,2022-02-24T19:25:19.711550+00:00
430,1,364,4.99,2022-02-02T23:14:15.588620+00:00
432,1,897,8.99,2022-02-25T20:12:34.901786+00:00
433,1,691,10.99,2022-02-22T12:56:36.816232+00:00
443,2,1068,4.99,2022-02-10T20:15:16.512303+00:00
444,1,201,8.99,2022-02-02T12:28:11.734463+00:00
446,1,355,4.99,2022-02-25T12:21:40.859112+00:00
451,2,328,2.99,2022-02-22T02:31:45.142927+00:00
451,2,1113,2.99,2022-02-24T17:52:45.886487+00:00
455,2,343,0.99,2022-02-07T19:31:51.363246+00:00
459,2,2,2.99,2022-02-21T17:38:11.389365+00:00
463,1,560,1.99,2022-02-01T22:37:54.336913+00:00
467,2,225,4.99,2022-02-21T09:27:15.202636+00:00
471,1,616,2.99,2022-02-15T07:15:03.081894+00:00
477,1,882,2.99,2022-02-08T04:42:18.104934+00:00
479,1,709,7.99,2022-02-13T03:37:17.143230+00:00
486,2,946,2.99,2022-02-17T00:47:36.343249+00:00
486,2,1129,0.99,2022-02-22T16:36:22.316244+00:00
490,2,676,4.99,2022-02-19T14:00:18.914871+00:00
494,1,608,4.99,2022-02-19T20:04:22.751108+00:00
495,2,741,4.99,2022-02-26T04:42:42.604235+00:00
499,2,89,2.99,2022-02-17T17:52:33.004863+00:00
502,2,258,2.99,2022-02-08T16:16:46.013726+00:00
503,1,1074,4.99,2022-02-27T17:06:23.924663+00:00
504,2,136,5.99,2022-02-11T00:25:54.498267+00:00
506,1,547,8.99,2022-02-02T22:19:16.321719+00:00
507,2,713,4.99,2022-02-28T14:09:14.475274+00:00
510,1,75,8.99,2022-02-22T01:20:01.809318+00:00
531,1,233,4.99,2022-02-10T11:30:21.769328+00:00
535,2,541,2.99,2022-02-28T22:58:45.286351+00:00
536,1,929,6.99,2022-02-07T08:54:43.794137+00:00
543,2,476,1.99,2022-02-01T16:00:44.413925+00:00
544,1,397,2.99,2022-02-25T11:26:12.532655+00:00
544,1,864,2.99,2022-02-10T01:46:22.486059+00:00
545,2,248,0.99,2022-02-06T13:57:42.315237+00:00
546,1,482,6.99,2022-02-12T16:28:47.339392+00:00
551,1,795,0.99,2022-02-12T19:48:25.435785+00:00
554,1,607,2.99,2022-02-14T07:07:50.635362+00:00
554,1,817,2.99,2022-02-03T16:45:26.327149+00:00
556,1,184,0.99,2022-02-21T13:04:09.276495+00:00
561,2,971,4.99,2022-02-19T18:45:19.818262+00:00
563,2,773,5.99,2022-02-07T19:06:43.131799+00:00
565,1,458,6.99,2022-02-12T20:23:25.812907+00:00
570,2,1060,7.99,2022-02-24T11:48:04.016505+00:00
571,2,689,3.99,2022-02-27T20:18:55.606534+00:00
581,1,976,4.99,2022-02-20T21:23:02.121561+00:00
584,2,379,4.99,2022-02-25T11:20:34.004107+00:00
588,1,961,4.99,2022-02-24T05:06:27.271195+00:00
594,1,360,8.99,2022-02-07T22:35:35.941293+00:00
594,2,1018,0.99,2022-02-28T05:39:24.822907+00:00
596,2,667,4.99,2022-02-25T13:49:35.563385+00:00
596,1,974,6.99,2022-02-02T18:42:02.934042+00:00
207,1,44,0.99,2022-02-25T20:44:07.108670+00:00
207,1,659,0.99,2022-02-25T21:00:03.012445+00:00
6,1,577,2.99,2022-02-05T17:21:17.552901+00:00
9,2,877,0.99,2022-02-15T01:24:14.295903+00:00
16,1,593,2.99,2022-02-17T06:50:25.671825+00:00
17,2,287,2.99,2022-02-13T01:05:28.642585+00:00
18,1,116,4.99,2022-02-12T12:36:54.865071+00:00
18,1,692,4.99,2022-02-23T13:47:56.259095+00:00
20,2,202,2.99,2022-02-10T13:42:32.780002+00:00
23,1,654,2.99,2022-02-19T10:40:49.584627+00:00
37,1,25,0.99,2022-02-03T19:40:25.991532+00:00
46,2,401,2.99,2022-02-01T02:36:39.520874+00:00
47,2,175,3.99,2022-02-14T05:36:26.093186+00:00
53,2,783,5.99,2022-02-19T09:07:58.404939+00:00
54,2,198,4.99,2022-02-06T10:51:48.009324+00:00
56,1,130,3.99,2022-02-21T19:50:37.033053+00:00
58,2,761,0.99,2022-02-19T01:51:33.773494+00:00
62,1,947,4.99,2022-02-21T18:36:23.430018+00:00
65,1,295,4.99,2022-02-25T16:07:10.709394+00:00
67,2,331,9.99,2022-02-16T01:40:58.292570+00:00
69,2,584,4.99,2022-02-07T01:38:13.722828+00:00
71,1,272,9.99,2022-02-05T23:46:56.811716+00:00
74,2,1121,6.99,2022-02-28T01:44:25.148525+00:00
75,1,180,4.99,2022-02-06T15:37:12.671036+00:00
76,1,926,0.99,2022-02-26T18:03:26.324274+00:00
77,2,561,2.99,2022-02-04T20:54:41.198046+00:00
86,1,66,1.99,2022-02-08T07:35:07.920059+00:00
89,2,588,0.99,2022-02-01T22:57:11.739708+00:00
92,1,456,4.99,2022-02-13T20:15:45.202579+00:00
98,2,214,3.99,2022-02-06T20:17:06.250275+00:00
104,1,163,10.99,2022-02-27T01:00:52.481368+00:00
105,1,327,8.99,2022-02-17T06:00:30.342470+00:00
106,2,552,3.99,2022-02-26T18:26:25.649052+00:00
109,1,698,0.99,2022-02-14T02:37:00.570855+00:00
109,1,1061,7.99,2022-02-15T18:43:32.122231+00:00
118,2,351,5.99,2022-02-12T01:22:27.083320+00:00
119,1,235,5.99,2022-02-25T20:05:37.023568+00:00
119,2,540,6.99,2022-02-27T03:33:47.500912+00:00
125,2,185,3.99,2022-02-21T10:44:26.312528+00:00
126,2,1054,4.99,2022-02-25T19:08:40.546077+00:00
127,1,452,0.99,2022-02-02T12:12:13.015178+00:00
150,1,422,3.99,2022-02-04T18:49:52.067400+00:00
150,1,609,2.99,2022-02-06T12:35:29.570448+00:00
156,1,1052,4.99,2022-02-18T10:56:46.345806+00:00
162,1,688,4.99,2022-02-26T14:27:17.165047+00:00
166,1,662,1.99,2022-02-28T10:16:44.507883+00:00
174,2,1071,4.99,2022-02-17T07:35:12.113350+00:00
181,2,579,6.99,2022-02-27T17:29:14.877484+00:00
182,2,425,3.99,2022-02-07T13:07:19.240436+00:00
184,1,196,2.99,2022-02-25T09:44:15.770544+00:00
184,2,534,4.99,2022-02-01T05:43:22.770697+00:00
186,1,581,1.99,2022-02-24T16:39:49.752563+00:00
193,2,464,0.99,2022-02-25T05:13:33.695347+00:00
194,2,334,4.99,2022-02-21T19:39:10.092072+00:00
197,1,903,3.99,2022-02-10T14:18:38.061162+00:00
214,1,1076,2.99,2022-02-25T23:27:45.147129+00:00
219,1,414,0.99,2022-02-05T02:18:29.134718+00:00
225,1,963,3.99,2022-02-05T07:28:03.046764+00:00
231,1,329,5.99,2022-02-18T15:16:25.494540+00:00
235,2,807,2.99,2022-02-17T04:25:18.461835+00:00
236,2,262,2.99,2022-02-16T10:33:31.948023+00:00
236,1,1032,2.99,2022-02-28T07:15:57.138711+00:00
239,2,8,4.99,2022-02-10T07:39:17.776849+00:00
239,1,444,2.99,2022-02-14T19:57:05.390221+00:00
242,2,283,3.99,2022-02-17T10:26:56.519942+00:00
245,2,948,8.99,2022-02-18T03:17:59.515363+00:00
246,1,1051,4.99,2022-02-07T09:43:05.745745+00:00
247,2,448,3.99,2022-02-11T03:55:21.687565+00:00
249,1,597,3.99,2022-02-01T19:51:39.874789+00:00
252,1,707,4.99,2022-02-27T03:34:57.348000+00:00
252,1,1095,0.99,2022-02-04T05:14:18.999571+00:00
256,1,1116,0.99,2022-02-08T15:30:33.424843+00:00
267,2,91,6.99,2022-02-07T08:14:03.060874+00:00
268,1,2133,0.99,2022-02-17T15:16:56.930361+00:00
268,1,3066,3.99,2022-02-04T19:25:10.214070+00:00
270,1,1345,4.99,2022-02-25T13:10:39.683338+00:00
270,2,3164,5.99,2022-02-04T05:06:04.164560+00:00
275,1,2646,4.99,2022-02-04T17:14:05.640459+00:00
277,2,3274,4.99,2022-02-17T21:54:17.257636+00:00
281,1,2254,5.99,2022-02-12T10:04:01.655759+00:00
282,1,3417,2.99,2022-02-12T02:49:05.044251+00:00
283,2,2333,2.99,2022-02-03T04:31:35.970934+00:00
283,2,2849,7.99,2022-02-08T00:12:41.173131+00:00
284,2,2813,6.99,2022-02-13T10:06:45.307545+00:00
288,1,1466,5.99,2022-02-03T09:26:53.545694+00:00
293,2,3025,2.99,2022-02-01T09:28:38.954958+00:00
